ID,Shopify Name,Sawadeekard Name,Before,Change,After
155/162,[ENG]	SV05	Temporal Forces:	155/162	Morty's Conviction	[Supporter]	[U - Uncommon]	(Non-Foil),Morty's Conviction [Supporter] [U - Uncommon] (Non-Foil),0.5,0.0,0.5
155/162,[ENG]	SV05	Temporal Forces:	155/162	Morty's Conviction	[Supporter]	[U - Uncommon]	(Reverse Holo),Morty's Conviction [Supporter] [U - Uncommon] (Reverse Holo),1.2,-0.19999999999999996,1.0
156/162,[ENG]	SV05	Temporal Forces:	156/162	Perilous Jungle	[Stadium]	[U - Uncommon]	(Non-Foil),Perilous Jungle [Stadium] [U - Uncommon] (Non-Foil),0.5,0.0,0.5
156/162,[ENG]	SV05	Temporal Forces:	156/162	Perilous Jungle	[Stadium]	[U - Uncommon]	(Reverse Holo),Perilous Jungle [Stadium] [U - Uncommon] (Reverse Holo),1.5,-0.5,1.0
157/162,[ENG]	SV05	Temporal Forces:	157/162	Prime Catcher	[Item]	[AS - ACE SPEC]	(Foil),Prime Catcher [Item] [AS - ACE SPEC] (Foil),50.0,-16.9,33.1
158/162,[ENG]	SV05	Temporal Forces:	158/162	Reboot Pod	[Item]	[AS - ACE SPEC]	(Foil),Reboot Pod [Item] [AS - ACE SPEC] (Foil),6.0,-4.8,1.2
159/162,[ENG]	SV05	Temporal Forces:	159/162	Rescue Board	[Pokemon Tool]	[U - Uncommon]	(Non-Foil),Rescue Board [Pokemon Tool] [U - Uncommon] (Non-Foil),0.8,0.19999999999999996,1.0
159/162,[ENG]	SV05	Temporal Forces:	159/162	Rescue Board	[Pokemon Tool]	[U - Uncommon]	(Reverse Holo),Rescue Board [Pokemon Tool] [U - Uncommon] (Reverse Holo),1.5,-0.5,1.0
160/162,[ENG]	SV05	Temporal Forces:	160/162	Salvatore	[Supporter]	[U - Uncommon]	(Non-Foil),Salvatore [Supporter] [U - Uncommon] (Non-Foil),0.5,0.0,0.5
160/162,[ENG]	SV05	Temporal Forces:	160/162	Salvatore	[Supporter]	[U - Uncommon]	(Reverse Holo),Salvatore [Supporter] [U - Uncommon] (Reverse Holo),1.0,0.0,1.0
161/162,[ENG]	SV05	Temporal Forces:	161/162	Mist Energy	[Special Energy]	[U - Uncommon]	(Non-Foil),Mist Energy [Special Energy] [U - Uncommon] (Non-Foil),0.8,-0.20000000000000007,0.6
161/162,[ENG]	SV05	Temporal Forces:	161/162	Mist Energy	[Special Energy]	[U - Uncommon]	(Reverse Holo),Mist Energy [Special Energy] [U - Uncommon] (Reverse Holo),2.0,-0.7,1.3
162/162,[ENG]	SV05	Temporal Forces:	162/162	Neo Upper Energy	[Special Energy]	[AS - ACE SPEC]	(Foil),Neo Upper Energy [Special Energy] [AS - ACE SPEC] (Foil),6.0,-0.09999999999999964,5.9
163/162,[ENG]	SV05	Temporal Forces:	163/162	Shiftry	[Grass]	[IR - Illustration Rare]	(Foil),Shiftry [Grass] [IR - Illustration Rare] (Foil),10.0,-4.1,5.9
164/162,[ENG]	SV05	Temporal Forces:	164/162	Grotle	[Grass]	[IR - Illustration Rare]	(Foil),Grotle [Grass] [IR - Illustration Rare] (Foil),6.0,-0.7000000000000002,5.3
165/162,[ENG]	SV05	Temporal Forces:	165/162	Deerling	[Grass]	[IR - Illustration Rare]	(Foil),Deerling [Grass] [IR - Illustration Rare] (Foil),10.0,-2.0999999999999996,7.9
166/162,[ENG]	SV05	Temporal Forces:	166/162	Sawsbuck	[Grass]	[IR - Illustration Rare]	(Foil),Sawsbuck [Grass] [IR - Illustration Rare] (Foil),14.0,-2.0999999999999996,11.9
167/162,[ENG]	SV05	Temporal Forces:	167/162	Litten	[Fire]	[IR - Illustration Rare]	(Foil),Litten [Fire] [IR - Illustration Rare] (Foil),10.0,-4.4,5.6
168/162,[ENG]	SV05	Temporal Forces:	168/162	Snom	[Water]	[IR - Illustration Rare]	(Foil),Snom [Water] [IR - Illustration Rare] (Foil),5.0,-1.0,4.0
169/162,[ENG]	SV05	Temporal Forces:	169/162	Charjabug	[Lightning]	[IR - Illustration Rare]	(Foil),Charjabug [Lightning] [IR - Illustration Rare] (Foil),6.0,-2.0,4.0
170/162,[ENG]	SV05	Temporal Forces:	170/162	Bronzor	[Psychic]	[IR - Illustration Rare]	(Foil),Bronzor [Psychic] [IR - Illustration Rare] (Foil),5.0,-2.4,2.6
171/162,[ENG]	SV05	Temporal Forces:	171/162	Reuniclus	[Psychic]	[IR - Illustration Rare]	(Foil),Reuniclus [Psychic] [IR - Illustration Rare] (Foil),10.0,-6.8,3.2
172/162,[ENG]	SV05	Temporal Forces:	172/162	Cutiefly	[Psychic]	[IR - Illustration Rare]	(Foil),Cutiefly [Psychic] [IR - Illustration Rare] (Foil),5.0,-2.2,2.8
173/162,[ENG]	SV05	Temporal Forces:	173/162	Relicanth	[Fighting]	[IR - Illustration Rare]	(Foil),Relicanth [Fighting] [IR - Illustration Rare] (Foil),8.0,-2.7,5.3
174/162,[ENG]	SV05	Temporal Forces:	174/162	Excadrill	[Fighting]	[IR - Illustration Rare]	(Foil),Excadrill [Fighting] [IR - Illustration Rare] (Foil),7.0,-3.7,3.3
175/162,[ENG]	SV05	Temporal Forces:	175/162	Mudsdale	[Fighting]	[IR - Illustration Rare]	(Foil),Mudsdale [Fighting] [IR - Illustration Rare] (Foil),5.0,-1.0,4.0
176/162,[ENG]	SV05	Temporal Forces:	176/162	Arbok	[Darkness]	[IR - Illustration Rare]	(Foil),Arbok [Darkness] [IR - Illustration Rare] (Foil),10.0,0.5999999999999996,10.6
177/162,[ENG]	SV05	Temporal Forces:	177/162	Ghastly	[Darkness]	[IR - Illustration Rare]	(Foil),Ghastly [Darkness] [IR - Illustration Rare] (Foil),35.0,2.1000000000000014,37.1
178/162,[ENG]	SV05	Temporal Forces:	178/162	Metagross	[Metal]	[IR - Illustration Rare]	(Foil),Metagross [Metal] [IR - Illustration Rare] (Foil),11.0,3.5999999999999996,14.6
179/162,[ENG]	SV05	Temporal Forces:	179/162	Meltan	[Metal]	[IR - Illustration Rare]	(Foil),Meltan [Metal] [IR - Illustration Rare] (Foil),5.0,-1.7000000000000002,3.3
180/162,[ENG]	SV05	Temporal Forces:	180/162	Lickitung	[Colorless]	[IR - Illustration Rare]	(Foil),Lickitung [Colorless] [IR - Illustration Rare] (Foil),8.0,-2.0999999999999996,5.9
181/162,[ENG]	SV05	Temporal Forces:	181/162	Chatot	[Colorless]	[IR - Illustration Rare]	(Foil),Chatot [Colorless] [IR - Illustration Rare] (Foil),5.0,-1.7000000000000002,3.3
182/162,[ENG]	SV05	Temporal Forces:	182/162	Minccino	[Colorless]	[IR - Illustration Rare]	(Foil),Minccino [Colorless] [IR - Illustration Rare] (Foil),7.0,0.2999999999999998,7.3
183/162,[ENG]	SV05	Temporal Forces:	183/162	Cinccino	[Colorless]	[IR - Illustration Rare]	(Foil),Cinccino [Colorless] [IR - Illustration Rare] (Foil),15.0,-1.8000000000000007,13.2
184/162,[ENG]	SV05	Temporal Forces:	184/162	Drampa	[Colorless]	[IR - Illustration Rare]	(Foil),Drampa [Colorless] [IR - Illustration Rare] (Foil),10.0,-4.1,5.9
185/162,[ENG]	SV05	Temporal Forces:	185/162	Torterra ex	[Grass]	[UR - Ultra Rare]	(Foil),Torterra ex [Grass] [UR - Ultra Rare] (Foil),8.0,-5.4,2.6
186/162,[ENG]	SV05	Temporal Forces:	186/162	Iron Leaves ex	[Grass]	[UR - Ultra Rare]	(Foil),Iron Leaves ex [Grass] [UR - Ultra Rare] (Foil),10.0,-8.0,2.0
187/162,[ENG]	SV05	Temporal Forces:	187/162	Incineroar ex	[Fire]	[UR - Ultra Rare]	(Foil),Incineroar ex [Fire] [UR - Ultra Rare] (Foil),6.0,-3.4,2.6
188/162,[ENG]	SV05	Temporal Forces:	188/162	Gouging Fire ex	[Fire]	[UR - Ultra Rare]	(Foil),Gouging Fire ex [Fire] [UR - Ultra Rare] (Foil),10.0,-6.0,4.0
189/162,[ENG]	SV05	Temporal Forces:	189/162	Walking Wake ex	[Water]	[UR - Ultra Rare]	(Foil),Walking Wake ex [Water] [UR - Ultra Rare] (Foil),5.0,-2.4,2.6
190/162,[ENG]	SV05	Temporal Forces:	190/162	Wugtrio ex	[Lightning]	[UR - Ultra Rare]	(Foil),Wugtrio ex [Lightning] [UR - Ultra Rare] (Foil),5.0,-3.0,2.0
191/162,[ENG]	SV05	Temporal Forces:	191/162	Iron Crown ex	[Psychic]	[UR - Ultra Rare]	(Foil),Iron Crown ex [Psychic] [UR - Ultra Rare] (Foil),12.0,-8.0,4.0
192/162,[ENG]	SV05	Temporal Forces:	192/162	Iron Boulder ex	[Fighting]	[UR - Ultra Rare]	(Foil),Iron Boulder ex [Fighting] [UR - Ultra Rare] (Foil),5.0,-2.4,2.6
193/162,[ENG]	SV05	Temporal Forces:	193/162	Gengar ex	[Darkness]	[UR - Ultra Rare]	(Foil),Gengar ex [Darkness] [UR - Ultra Rare] (Foil),22.0,-7.4,14.6
194/162,[ENG]	SV05	Temporal Forces:	194/162	Farigiraf ex	[Darkness]	[UR - Ultra Rare]	(Foil),Farigiraf ex [Darkness] [UR - Ultra Rare] (Foil),5.0,-2.4,2.6
195/162,[ENG]	SV05	Temporal Forces:	195/162	Scizor ex	[Metal]	[UR - Ultra Rare]	(Foil),Scizor ex [Metal] [UR - Ultra Rare] (Foil),6.0,-2.0,4.0
196/162,[ENG]	SV05	Temporal Forces:	196/162	Raging Bolt ex	[Dragon]	[UR - Ultra Rare]	(Foil),Raging Bolt ex [Dragon] [UR - Ultra Rare] (Foil),10.0,0.5999999999999996,10.6
197/162,[ENG]	SV05	Temporal Forces:	197/162	Bianca's Devotion	[Supporter]	[UR - Ultra Rare]	(Foil),Bianca's Devotion [Supporter] [UR - Ultra Rare] (Foil),10.0,-6.7,3.3
198/162,[ENG]	SV05	Temporal Forces:	198/162	Ciphermaniac's Codebreaking	[Supporter]	[UR - Ultra Rare]	(Foil),Ciphermaniac's Codebreaking [Supporter] [UR - Ultra Rare] (Foil),15.0,-7.1,7.9
199/162,[ENG]	SV05	Temporal Forces:	199/162	Eri	[Supporter]	[UR - Ultra Rare]	(Foil),Eri [Supporter] [UR - Ultra Rare] (Foil),12.0,-2.6999999999999993,9.3
200/162,[ENG]	SV05	Temporal Forces:	200/162	Explorer's Guidance	[Supporter]	[UR - Ultra Rare]	(Foil),Explorer's Guidance [Supporter] [UR - Ultra Rare] (Foil),12.0,-5.4,6.6
201/162,[ENG]	SV05	Temporal Forces:	201/162	Morty's Conviction	[Supporter]	[UR - Ultra Rare]	(Foil),Morty's Conviction [Supporter] [UR - Ultra Rare] (Foil),10.0,-7.0,3.0
202/162,[ENG]	SV05	Temporal Forces:	202/162	Salvatore	[Supporter]	[UR - Ultra Rare]	(Foil),Salvatore [Supporter] [UR - Ultra Rare] (Foil),10.0,-7.8,2.2
203/162,[ENG]	SV05	Temporal Forces:	203/162	Iron Leaves ex	[Grass]	[SIR - Special Illustration Rare]	(Foil),Iron Leaves ex [Grass] [SIR - Special Illustration Rare] (Foil),78.0,-22.4,55.6
204/162,[ENG]	SV05	Temporal Forces:	204/162	Gouging Fire ex	[Fire]	[SIR - Special Illustration Rare]	(Foil),Gouging Fire ex [Fire] [SIR - Special Illustration Rare] (Foil),78.0,-25.0,53.0
205/162,[ENG]	SV05	Temporal Forces:	205/162	Walking Wake ex	[Water]	[SIR - Special Illustration Rare]	(Foil),Walking Wake ex [Water] [SIR - Special Illustration Rare] (Foil),78.0,-11.799999999999997,66.2
206/162,[ENG]	SV05	Temporal Forces:	206/162	Iron Crown ex	[Psychic]	[SIR - Special Illustration Rare]	(Foil),Iron Crown ex [Psychic] [SIR - Special Illustration Rare] (Foil),120.0,-27.299999999999997,92.7
207/162,[ENG]	SV05	Temporal Forces:	207/162	Iron Boulder ex	[Fighting]	[SIR - Special Illustration Rare]	(Foil),Iron Boulder ex [Fighting] [SIR - Special Illustration Rare] (Foil),45.0,-14.5,30.5
208/162,[ENG]	SV05	Temporal Forces:	208/162	Raging Bolt ex	[Dragon]	[SIR - Special Illustration Rare]	(Foil),Raging Bolt ex [Dragon] [SIR - Special Illustration Rare] (Foil),100.0,16.599999999999994,116.6
209/162,[ENG]	SV05	Temporal Forces:	209/162	Bianca's Devotion	[Supporter]	[SIR - Special Illustration Rare]	(Foil),Bianca's Devotion [Supporter] [SIR - Special Illustration Rare] (Foil),58.0,-20.9,37.1
210/162,[ENG]	SV05	Temporal Forces:	210/162	Eri	[Supporter]	[SIR - Special Illustration Rare]	(Foil),Eri [Supporter] [SIR - Special Illustration Rare] (Foil),58.0,-20.9,37.1
211/162,[ENG]	SV05	Temporal Forces:	211/162	Morty's Conviction	[Supporter]	[SIR - Special Illustration Rare]	(Foil),Morty's Conviction [Supporter] [SIR - Special Illustration Rare] (Foil),88.0,-21.799999999999997,66.2
212/162,[ENG]	SV05	Temporal Forces:	212/162	Salvatore	[Supporter]	[SIR - Special Illustration Rare]	(Foil),Salvatore [Supporter] [SIR - Special Illustration Rare] (Foil),38.0,-16.8,21.2
213/162,[ENG]	SV05	Temporal Forces:	213/162	Iron Leaves ex	[Grass]	[HR - Hyper Rare]	(Foil),Iron Leaves ex [Grass] [HR - Hyper Rare] (Foil),0.5,14.1,14.6
214/162,[ENG]	SV05	Temporal Forces:	214/162	Gouging Fire ex	[Fire]	[HR - Hyper Rare]	(Foil),Gouging Fire ex [Fire] [HR - Hyper Rare] (Foil),0.5,19.4,19.9
215/162,[ENG]	SV05	Temporal Forces:	215/162	Walking Wake ex	[Water]	[HR - Hyper Rare]	(Foil),Walking Wake ex [Water] [HR - Hyper Rare] (Foil),0.5,19.4,19.9
216/162,[ENG]	SV05	Temporal Forces:	216/162	Iron Crown ex	[Psychic]	[HR - Hyper Rare]	(Foil),Iron Crown ex [Psychic] [HR - Hyper Rare] (Foil),0.5,19.4,19.9
217/162,[ENG]	SV05	Temporal Forces:	217/162	Iron Boulder ex	[Fighting]	[HR - Hyper Rare]	(Foil),Iron Boulder ex [Fighting] [HR - Hyper Rare] (Foil),0.5,12.7,13.2
218/162,[ENG]	SV05	Temporal Forces:	218/162	Raging Bolt ex	[Dragon]	[HR - Hyper Rare]	(Foil),Raging Bolt ex [Dragon] [HR - Hyper Rare] (Foil),0.5,26.0,26.5
